"","club_name","player_name","age","position","club_involved_name","transfer_movement","fee_cleaned","league_name","year","transfer_loan"
"72417","CD Nacional","Diogo Coelho",22,"Centre-Back","Chaves","in",0,"Liga Nos",2016,TRUE
"72418","CD Nacional","Sérgio Duarte",23,"Defensive Midfield","Oriental","in",0,"Liga Nos",2016,TRUE
"72419","CD Nacional","João Camacho",22,"Right Midfield","SD Compostela","in",0,"Liga Nos",2016,TRUE
"72420","CD Nacional","Edgar Abreu",22,"Central Midfield","Leiria","in",0,"Liga Nos",2016,TRUE
"72421","CD Nacional","Mohamed Kaba",20,"Left-Back","Mirandela","in",0,"Liga Nos",2016,TRUE
"72441","Moreirense FC","Giorgi Makaridze",26,"Goalkeeper","Feirense","in",0,"Liga Nos",2016,FALSE
"72442","Moreirense FC","Cauê",27,"Defensive Midfield","Hapoel Tel Aviv","in",0,"Liga Nos",2016,FALSE
"72443","Moreirense FC","Ousmane Dramé",23,"Left Winger","Sporting B","in",0,"Liga Nos",2016,FALSE
"72444","Moreirense FC","Pedro Rebocho",21,"Left-Back","Benfica B","in",0,"Liga Nos",2016,FALSE
"72445","Moreirense FC","Jander",27,"Left-Back","Desportivo Aves","in",0,"Liga Nos",2016,FALSE
"72446","Moreirense FC","Chico Geraldes",21,"Attacking Midfield","Sporting B","in",0,"Liga Nos",2016,TRUE
"72447","Moreirense FC","Diego Ivo",27,"Centre-Back","São Bernardo-SP","in",0,"Liga Nos",2016,FALSE
"72448","Moreirense FC","Pedro Taborda",38,"Goalkeeper","Covilhã","in",0,"Liga Nos",2016,FALSE
"72449","Moreirense FC","David Ramírez",23,"Centre-Forward","Saprissa","in",0,"Liga Nos",2016,TRUE
"72450","Moreirense FC","Daniel Podence",20,"Left Winger","Sporting CP","in",0,"Liga Nos",2016,TRUE
"72451","Moreirense FC","Roberto",27,"Centre-Forward","Arouca","in",0,"Liga Nos",2016,TRUE
"72452","Moreirense FC","Neto",24,"Attacking Midfield","São Caetano","in",0,"Liga Nos",2016,TRUE
"72453","Moreirense FC","Bakary Bouba Saré",26,"Central Midfield","Without Club","in",0,"Liga Nos",2016,FALSE
"72454","Moreirense FC","João Vieira",24,"Centre-Forward","Feirense","in",0,"Liga Nos",2016,TRUE
"72476","CS Marítimo","Felipe Manoel",26,"Defensive Midfield","Rio Preto EC","in",0,"Liga Nos",2016,FALSE
"72477","CS Marítimo","Jean Cleber",26,"Central Midfield","CSA","in",0,"Liga Nos",2016,FALSE
"72478","CS Marítimo","Shaher Mansour",24,"Attacking Midfield","Vitória Setúbal","in",0,"Liga Nos",2016,FALSE
"72479","CS Marítimo","Christianno",24,"Left-Back","Sport Recife","in",0,"Liga Nos",2016,FALSE
"72480","CS Marítimo","Gottardi",31,"Goalkeeper","Nacional","in",0,"Liga Nos",2016,FALSE
"72481","CS Marítimo","Esquerdinha",25,"Central Midfield","KF Skënderbeu","in",0,"Liga Nos",2016,FALSE
"72482","CS Marítimo","Erdem Sen",27,"Defensive Midfield","Gaziantepspor","in",0,"Liga Nos",2016,FALSE
"72483","CS Marítimo","Coronas",25,"Right-Back","Moreirense","in",0,"Liga Nos",2016,FALSE
"72484","CS Marítimo","Fábio China",23,"Left-Back","Marítimo B","in",0,"Liga Nos",2016,FALSE
"72485","CS Marítimo","Wellington Luís",21,"Goalkeeper","Marítimo B","in",0,"Liga Nos",2016,FALSE
"72486","CS Marítimo","Raúl Silva",26,"Centre-Back","Ceará SC","in",0,"Liga Nos",2016,TRUE
"72503","Boavista FC","Edu Machado",26,"Right-Back","Chaves","in",0,"Liga Nos",2016,FALSE
"72504","Boavista FC","Emin Makhmudov",24,"Central Midfield","KS Samara","in",0,"Liga Nos",2016,FALSE
"72505","Boavista FC","Erivelto",27,"Centre-Forward","Al-Mesaimeer","in",0,"Liga Nos",2016,FALSE
"72506","Boavista FC","Idé Colubali",22,"Centre-Forward","Alcanenense","in",0,"Liga Nos",2016,FALSE
"72507","Boavista FC","Lucas Tagliapietra",25,"Centre-Back","Hamilton Acad.","in",0,"Liga Nos",2016,FALSE
"72508","Boavista FC","Iuri Medeiros",22,"Right Winger","Sporting CP","in",0,"Liga Nos",2016,TRUE
"72509","Boavista FC","Habib Daf",22,"Central Midfield","RSC Charleroi","in",0,"Liga Nos",2016,FALSE
"72510","Boavista FC","André Schembri",30,"Centre-Forward","Omonia Nikosia","in",0,"Liga Nos",2016,FALSE
"72511","Boavista FC","Mickaël Meira",22,"Goalkeeper","Atlético CP","in",0,"Liga Nos",2016,FALSE
"72512","Boavista FC","Digas",23,"Right Winger","Salgueiros 08","in",0,"Liga Nos",2016,FALSE
"72513","Boavista FC","Joao Talocha",26,"Left-Back","Vizela","in",0,"Liga Nos",2016,FALSE
"72514","Boavista FC","Fábio Espinho",30,"Attacking Midfield","Málaga CF","in",0,"Liga Nos",2016,FALSE
"72515","Boavista FC","Edu Ferreira",19,"Centre-Forward","Boavista U19","in",0,"Liga Nos",2016,FALSE
"72516","Boavista FC","Ivan Machado",19,"Attacking Midfield","Boavista U19","in",0,"Liga Nos",2016,FALSE
"72517","Boavista FC","Kamran Agayev",30,"Goalkeeper","Without Club","in",0,"Liga Nos",2016,FALSE
"72518","Boavista FC","Nuno Pereira",20,"Attacking Midfield","Vila Real","in",0,"Liga Nos",2016,TRUE
"72519","Boavista FC","Diogo Gouveia",21,"Defensive Midfield","Mafra","in",0,"Liga Nos",2016,TRUE
"72520","Boavista FC","André Fonseca",20,"Goalkeeper","Amarante","in",0,"Liga Nos",2016,TRUE
"72521","Boavista FC","Lucas Rocha",24,"Centre-Back","Atlético CP","in",0,"Liga Nos",2016,TRUE
"72522","Boavista FC","Alex Júnior",23,"Left-Back","Vila Real","in",0,"Liga Nos",2016,TRUE
"72523","Boavista FC","Cláudio Lopes",23,"Right-Back","Amarante","in",0,"Liga Nos",2016,TRUE
"72524","Boavista FC","Miguel Pereira",20,"Right-Back","Felgueiras","in",0,"Liga Nos",2016,TRUE
"72525","Boavista FC","Ian Pereira",19,"Right-Back","Gondomar","in",0,"Liga Nos",2016,TRUE
"72555","Vitória Setúbal FC","Edinho",34,"Centre-Forward","Sanliurfaspor","in",0,"Liga Nos",2016,FALSE
"72556","Vitória Setúbal FC","Fábio Cardoso",22,"Centre-Back","Benfica B","in",0,"Liga Nos",2016,FALSE
"72557","Vitória Setúbal FC","Ryan Gauld",20,"Attacking Midfield","Sporting B","in",0,"Liga Nos",2016,TRUE
"72558","Vitória Setúbal FC","Bruno Varela",21,"Goalkeeper","Benfica","in",0,"Liga Nos",2016,FALSE
"72559","Vitória Setúbal FC","Pedro Trigueira",28,"Goalkeeper","Coimbra","in",0,"Liga Nos",2016,FALSE
"72560","Vitória Setúbal FC","Nenê Bonilha",24,"Central Midfield","Nacional","in",0,"Liga Nos",2016,FALSE
"72561","Vitória Setúbal FC","João Amaral",24,"Right Winger","FC Pedras Rubras","in",0,"Liga Nos",2016,FALSE
"72562","Vitória Setúbal FC","Vasco Fernandes",29,"Centre-Back","Pandurii","in",0,"Liga Nos",2016,FALSE
"72563","Vitória Setúbal FC","André Geraldes",25,"Right-Back","Sporting B","in",0,"Liga Nos",2016,TRUE
"72564","Vitória Setúbal FC","Mikel Agu",23,"Defensive Midfield","FC Porto B","in",0,"Liga Nos",2016,TRUE
"72565","Vitória Setúbal FC","Nuno Santos",21,"Left Winger","Benfica B","in",0,"Liga Nos",2016,TRUE
"72566","Vitória Setúbal FC","Thiago",23,"Centre-Forward","São Carlos","in",0,"Liga Nos",2016,TRUE
"72567","Vitória Setúbal FC","Zé Manuel",25,"Centre-Forward","FC Porto","in",0,"Liga Nos",2016,TRUE
"72568","Vitória Setúbal FC","Diogo Ferreira",18,"Goalkeeper","Setúbal U19","in",0,"Liga Nos",2016,FALSE
"72569","Vitória Setúbal FC","André Pedrosa",19,"Central Midfield","Setúbal U19","in",0,"Liga Nos",2016,FALSE
"72570","Vitória Setúbal FC","Gonçalo Duarte",18,"Right-Back","Setúbal U19","in",0,"Liga Nos",2016,FALSE
"72571","Vitória Setúbal FC","Valdu Té",18,"Centre-Forward","Setúbal U19","in",0,"Liga Nos",2016,FALSE
"72572","Vitória Setúbal FC","Forbes",27,"Centre-Forward","Académico Viseu","in",0,"Liga Nos",2016,TRUE
"72573","Vitória Setúbal FC","Kiko",23,"Left-Back","Académico Viseu","in",0,"Liga Nos",2016,TRUE
"72574","Vitória Setúbal FC","Fábio Pala",23,"Right-Back","Casa Pia","in",0,"Liga Nos",2016,TRUE
"72575","Vitória Setúbal FC","Peixinho",23,"Defensive Midfield","Casa Pia","in",0,"Liga Nos",2016,TRUE
"72576","Vitória Setúbal FC","Marlon",21,"Defensive Midfield","Real SC","in",0,"Liga Nos",2016,TRUE
"72595","CD Tondela","Fernando Ferreira",29,"Attacking Midfield","Marítimo","in",0,"Liga Nos",2016,FALSE
"72596","CD Tondela","David Bruno",24,"Right-Back","FC Porto B","in",0,"Liga Nos",2016,TRUE
"72597","CD Tondela","Ricardo Janota",29,"Goalkeeper","Académico Viseu","in",0,"Liga Nos",2016,FALSE
"72598","CD Tondela","Elnur Dzhafarov",19,"Left Winger","Xäzär Länkäran","in",0,"Liga Nos",2016,FALSE
"72599","CD Tondela","Miguel Cardoso",22,"Right Winger","Dep. La Coruña","in",0,"Liga Nos",2016,FALSE
"72600","CD Tondela","Muhammad Candé",24,"Left-Back","Portimonense","in",0,"Liga Nos",2016,FALSE
"72601","CD Tondela","Murilo",20,"Left Winger","Mirassol-SP","in",0,"Liga Nos",2016,TRUE
"72602","CD Tondela","Jaílson",25,"Right-Back","Anápolis-GO","in",0,"Liga Nos",2016,TRUE
"72603","CD Tondela","Vitali Lystsov",20,"Centre-Back","Benfica B","in",0,"Liga Nos",2016,TRUE
"72604","CD Tondela","Pité",21,"Left Midfield","FC Porto B","in",0,"Liga Nos",2016,TRUE
"72605","CD Tondela","Crislan",24,"Centre-Forward","Braga","in",0,"Liga Nos",2016,TRUE
"72606","CD Tondela","Zé Turbo",19,"Centre-Forward","Inter U19","in",0,"Liga Nos",2016,TRUE
"72607","CD Tondela","Bruno Cantanhede",22,"Left Winger","Kiryat Shmona","in",0,"Liga Nos",2016,TRUE
"72625","GD Chaves","Pedro Queirós",31,"Right-Back","Astra Giurgiu","in",0,"Liga Nos",2016,FALSE
"72626","GD Chaves","Chico Ramos",21,"Central Midfield","FC Porto B","in",0,"Liga Nos",2016,TRUE
"72627","GD Chaves","Paulinho",25,"Right-Back","União Madeira","in",0,"Liga Nos",2016,FALSE
"72628","GD Chaves","Nemanja Petrovic",24,"Left-Back","Partizan","in",0,"Liga Nos",2016,FALSE
"72629","GD Chaves","Felipe Lopes",28,"Centre-Back","VfL Wolfsburg","in",0,"Liga Nos",2016,FALSE
"72630","GD Chaves","Freire",26,"Centre-Back","Apol. Limassol","in",0,"Liga Nos",2016,FALSE
"72631","GD Chaves","Luís Alberto",32,"Defensive Midfield","Tondela","in",0,"Liga Nos",2016,FALSE
"72632","GD Chaves","Rafa Lopes",24,"Centre-Forward","Coimbra","in",0,"Liga Nos",2016,FALSE
"72633","GD Chaves","Ricardo Nunes",33,"Goalkeeper","FC Porto B","in",0,"Liga Nos",2016,TRUE
"72634","GD Chaves","Rodrigo Battaglia",25,"Central Midfield","Braga","in",0,"Liga Nos",2016,TRUE
"72635","GD Chaves","Hamdou Elhouni",22,"Left Winger","Benfica B","in",0,"Liga Nos",2016,TRUE
"72636","GD Chaves","Fábio Martins",22,"Left Winger","Braga","in",0,"Liga Nos",2016,TRUE
"72637","GD Chaves","Ponck",21,"Centre-Back","Benfica B","in",0,"Liga Nos",2016,TRUE
"72638","GD Chaves","Lamine Ba",22,"Centre-Back","Mirandela","in",0,"Liga Nos",2016,TRUE
"72639","GD Chaves","Latyr Fall",22,"Attacking Midfield","Mirandela","in",0,"Liga Nos",2016,TRUE
"72640","GD Chaves","Alioune Fall",21,"Centre-Forward","Vizela","in",0,"Liga Nos",2016,TRUE
"72641","GD Chaves","Iniesta",19,"Right Midfield","Mirandela","in",0,"Liga Nos",2016,TRUE
"72663","CD Feirense","Peçanha",36,"Goalkeeper","FC Viitorul","in",0,"Liga Nos",2016,FALSE
"72664","CD Feirense","Vítor Bruno",26,"Left-Back","CFR Cluj","in",0,"Liga Nos",2016,FALSE
"72665","CD Feirense","Luís Aurélio",27,"Central Midfield","Nacional","in",0,"Liga Nos",2016,FALSE
"72666","CD Feirense","Guima",30,"Centre-Forward","CFR Cluj","in",0,"Liga Nos",2016,FALSE
"72667","CD Feirense","Jean Sony Alcénat",30,"Right-Back","Steaua Bukarest","in",0,"Liga Nos",2016,FALSE
"72668","CD Feirense","Herve Tchami",28,"Right Winger","Giresunspor","in",0,"Liga Nos",2016,FALSE
"72669","CD Feirense","Alex Kakuba",25,"Left-Back","Estoril","in",0,"Liga Nos",2016,FALSE
"72670","CD Feirense","Anastasios Karamanos",25,"Centre-Forward","Olympiacos","in",0,"Liga Nos",2016,TRUE
"72671","CD Feirense","Ricardo Dias",25,"Defensive Midfield","Belenenses SAD","in",0,"Liga Nos",2016,TRUE
"72672","CD Feirense","Tiago Silva",23,"Attacking Midfield","Belenenses SAD","in",0,"Liga Nos",2016,TRUE
"72673","CD Feirense","Ima Lino",19,"Goalkeeper","Feirense U19","in",0,"Liga Nos",2016,FALSE
"72674","CD Feirense","Iduitua David",19,"Left Winger","Feirense U19","in",0,"Liga Nos",2016,FALSE
"72675","CD Feirense","Rena",21,"Right-Back","S. João Ver","in",0,"Liga Nos",2016,TRUE
"72676","CD Feirense","Renato Maia",20,"Left-Back","S. João Ver","in",0,"Liga Nos",2016,TRUE
"72677","CD Feirense","Joca",20,"Centre-Back","Cesarense","in",0,"Liga Nos",2016,TRUE
"72678","CD Feirense","Tiago Jogo",25,"Central Midfield","Farense","in",0,"Liga Nos",2016,TRUE
"72679","CD Feirense","Nandinho",19,"Left-Back","Gafanha","in",0,"Liga Nos",2016,TRUE
"72680","CD Feirense","Diogo Silvestre",26,"Left-Back","Peñarol","in",0,"Liga Nos",2016,TRUE
"72704","SL Benfica","Marcelo Hermes",22,"Left-Back","Grêmio","in",2.62,"Liga Nos",2016,FALSE
"72705","SL Benfica","Pedro Pereira",19,"Right-Back","Sampdoria","in",2.39,"Liga Nos",2016,FALSE
"72706","SL Benfica","Filipe Augusto",23,"Defensive Midfield","Rio Ave FC","in",1.8,"Liga Nos",2016,FALSE
"72707","SL Benfica","Pedro Nuno",21,"Attacking Midfield","Coimbra","in",0.36,"Liga Nos",2016,FALSE
"72708","SL Benfica","Bryan Cristante",21,"Central Midfield","Pescara","in",0,"Liga Nos",2016,TRUE
"72709","SL Benfica","Filip Djuricic",24,"Attacking Midfield","Sampdoria","in",0,"Liga Nos",2016,TRUE
"72710","SL Benfica","Hélder Costa",23,"Right Winger","Wolves","in",0,"Liga Nos",2016,TRUE
"72711","SL Benfica","Ola John",24,"Left Winger","Wolves","in",0,"Liga Nos",2016,TRUE
"72712","SL Benfica","Diego Lopes",22,"Attacking Midfield","América-MG","in",0,"Liga Nos",2016,TRUE
"72713","SL Benfica","Luís Felipe",25,"Right-Back","Oeste","in",0,"Liga Nos",2016,TRUE
"72726","Sporting CP","Sebastián Coates",26,"Centre-Back","Sunderland","in",4.25,"Liga Nos",2016,FALSE
"72727","Sporting CP","João Palhinha",21,"Defensive Midfield","Belenenses SAD","in",0,"Liga Nos",2016,TRUE
"72728","Sporting CP","Daniel Podence",21,"Left Winger","Moreirense","in",0,"Liga Nos",2016,TRUE
"72729","Sporting CP","Wallyson Mallmann",22,"Defensive Midfield","Standard Liège","in",0,"Liga Nos",2016,TRUE
"72730","Sporting CP","Lukas Spalvis",22,"Centre-Forward","Belenenses SAD","in",0,"Liga Nos",2016,TRUE
"72731","Sporting CP","Chico Geraldes",21,"Attacking Midfield","Sporting B","in",0,"Liga Nos",2016,FALSE
"72743","FC Porto","Tiquinho Soares",26,"Centre-Forward","Vit. Guimarães","in",5.04,"Liga Nos",2016,FALSE
"72744","FC Porto","Abdoulaye Ba",26,"Centre-Back","Alanyaspor","in",0,"Liga Nos",2016,TRUE
"72745","FC Porto","Hyun-jun Suk",25,"Centre-Forward","Trabzonspor","in",0,"Liga Nos",2016,TRUE
"72746","FC Porto","Alberto Bueno",28,"Second Striker","Granada CF","in",0,"Liga Nos",2016,TRUE
"72747","FC Porto","Walter",27,"Centre-Forward","Goiás EC","in",0,"Liga Nos",2016,TRUE
"72748","FC Porto","Kelvin",23,"Right Winger","São Paulo","in",0,"Liga Nos",2016,TRUE
"72749","FC Porto","Sami",27,"Left Winger","Akhisar Belediye","in",0,"Liga Nos",2016,TRUE
"72750","FC Porto","Gonçalo Paciência",22,"Centre-Forward","Olympiacos","in",0,"Liga Nos",2016,TRUE
"72763","SC Braga","Rafael Assis",26,"Defensive Midfield","Chaves","in",1.27,"Liga Nos",2016,FALSE
"72764","SC Braga","Paulinho",25,"Right-Back","Chaves","in",0.315,"Liga Nos",2016,FALSE
"72765","SC Braga","Fede Cartabia",24,"Right Winger","Dep. La Coruña","in",0,"Liga Nos",2016,TRUE
"72766","SC Braga","Crislan",24,"Centre-Forward","Tondela","in",0,"Liga Nos",2016,TRUE
"72767","SC Braga","Rodrigo Battaglia",25,"Central Midfield","Chaves","in",0,"Liga Nos",2016,TRUE
"72768","SC Braga","Danilo",20,"Defensive Midfield","Benfica","in",0,"Liga Nos",2016,TRUE
"72769","SC Braga","Dolly Menga",23,"Centre-Forward","Hapoel Tel Aviv","in",0,"Liga Nos",2016,TRUE
"72770","SC Braga","Érick Moreno",25,"Centre-Forward","Tondela","in",0,"Liga Nos",2016,TRUE
"72771","SC Braga","Xeka",21,"Central Midfield","Braga B","in",0,"Liga Nos",2016,FALSE
"72781","FC Arouca","Tomané",24,"Centre-Forward","Panetolikos","in",0,"Liga Nos",2016,FALSE
"72782","FC Arouca","Gilson Costa",20,"Defensive Midfield","Benfica B","in",0,"Liga Nos",2016,TRUE
"72783","FC Arouca","Jefre Vargas",22,"Right-Back","Caracas FC","in",0,"Liga Nos",2016,TRUE
"72784","FC Arouca","Sinan Bolat",28,"Goalkeeper","FC Porto B","in",0,"Liga Nos",2016,TRUE
"72785","FC Arouca","Sami",28,"Left Winger","FC Porto","in",0,"Liga Nos",2016,TRUE
"72793","Rio Ave FC","Gonçalo Paciência",22,"Centre-Forward","FC Porto","in",0,"Liga Nos",2016,TRUE
"72794","Rio Ave FC","Bruno Teles",30,"Left-Back","América-MG","in",0,"Liga Nos",2016,FALSE
"72795","Rio Ave FC","Adama Traoré",21,"Central Midfield","Monaco","in",0,"Liga Nos",2016,TRUE
"72796","Rio Ave FC","Radosav Petrovic",27,"Defensive Midfield","Sporting CP","in",0,"Liga Nos",2016,TRUE
"72800","FC Paços de Ferreira","Tony Taylor",27,"Right Winger","NYCFC","in",0,"Liga Nos",2016,FALSE
"72801","FC Paços de Ferreira","Luiz Phellype",23,"Centre-Forward","Estoril","in",0,"Liga Nos",2016,FALSE
"72802","FC Paços de Ferreira","Gegé",28,"Centre-Back","Arouca","in",0,"Liga Nos",2016,FALSE
"72803","FC Paços de Ferreira","Filipe Melo",27,"Defensive Midfield","Sheff Wed","in",0,"Liga Nos",2016,TRUE
"72807","Estoril Praia","Carlinhos",22,"Attacking Midfield","Monte Azul-SP","in",0.162,"Liga Nos",2016,FALSE
"72808","Estoril Praia","André Claro",25,"Second Striker","Vitória Setúbal","in",0.09,"Liga Nos",2016,FALSE
"72809","Estoril Praia","Nuno Lopes",30,"Right-Back","Apol. Limassol","in",0,"Liga Nos",2016,FALSE
"72810","Estoril Praia","Gonçalo Brandão",30,"Centre-Back","Belenenses SAD","in",0,"Liga Nos",2016,FALSE
"72811","Estoril Praia","Allano Lima",21,"Right Winger","Cruzeiro","in",0,"Liga Nos",2016,TRUE
"72812","Estoril Praia","Licá",28,"Left Winger","Nottm Forest","in",0,"Liga Nos",2016,TRUE
"72819","Belenenses SAD","Edgar Ié",22,"Centre-Back","Villarreal CF B","in",0,"Liga Nos",2016,FALSE
"72820","Belenenses SAD","Fábio Nunes",24,"Left Winger","Tondela","in",0,"Liga Nos",2016,FALSE
"72821","Belenenses SAD","Juanto Ortuño",24,"Centre-Forward","Ponferradina","in",0,"Liga Nos",2016,FALSE
"72822","Belenenses SAD","Cristiano Figueiredo",26,"Goalkeeper","Panetolikos","in",0,"Liga Nos",2016,FALSE
"72823","Belenenses SAD","Lukas Spalvis",22,"Centre-Forward","Sporting CP","in",0,"Liga Nos",2016,TRUE
"72824","Belenenses SAD","Filipe Mendes",31,"Goalkeeper","Real SC","in",0,"Liga Nos",2016,TRUE
"72825","Belenenses SAD","André Almeida",21,"Centre-Back","Real SC","in",0,"Liga Nos",2016,TRUE
"72826","Belenenses SAD","Matt Jones",30,"Goalkeeper","Philadelphia","in",0,"Liga Nos",2016,TRUE
"72837","Vitória Guimarães SC","Rafael Martins",27,"Centre-Forward","Levante","in",0.45,"Liga Nos",2016,FALSE
"72838","Vitória Guimarães SC","Tiquinho Soares",25,"Centre-Forward","Paraibano-PB","in",0.45,"Liga Nos",2016,FALSE
"72839","Vitória Guimarães SC","Ghislain Konan",21,"Left-Back","Guimarães B","in",0,"Liga Nos",2016,FALSE
"72840","Vitória Guimarães SC","Bongani Zungu",24,"Central Midfield","Guimarães B","in",0,"Liga Nos",2016,FALSE
"72841","Vitória Guimarães SC","Guillermo Celis",23,"Defensive Midfield","Benfica","in",0,"Liga Nos",2016,TRUE
"72848","CD Nacional","Filipe Gonçalves",32,"Defensive Midfield","Slask Wroclaw","in",0,"Liga Nos",2016,FALSE
"72849","CD Nacional","Dejan Mezga",31,"Attacking Midfield","NK Maribor","in",0,"Liga Nos",2016,FALSE
"72850","CD Nacional","Fernando Aristeguieta",24,"Centre-Forward","FC Nantes","in",0,"Liga Nos",2016,TRUE
"72851","CD Nacional","Zequinha",30,"Left Winger","Arouca","in",0,"Liga Nos",2016,FALSE
"72852","CD Nacional","Zizo",21,"Left Winger","Lierse SK","in",0,"Liga Nos",2016,TRUE
"72858","Moreirense FC","Fernando Alexandre",31,"Defensive Midfield","Coimbra","in",0,"Liga Nos",2016,TRUE
"72859","Moreirense FC","Modou Sougou",32,"Right Winger","Sheff Wed","in",0,"Liga Nos",2016,TRUE
"72860","Moreirense FC","Ary Papel",22,"Second Striker","Sporting B","in",0,"Liga Nos",2016,TRUE
"72861","Moreirense FC","Alex",25,"Left Winger","Vit. Guimarães","in",0,"Liga Nos",2016,TRUE
"72862","Moreirense FC","Wallyson Mallmann",22,"Defensive Midfield","Sporting CP","in",0,"Liga Nos",2016,TRUE
"72863","Moreirense FC","Patrick Andrade",23,"Central Midfield","Famalicão","in",0,"Liga Nos",2016,TRUE
"72864","Moreirense FC","Bakary Bouba Saré",26,"Central Midfield","Without Club","in",0,"Liga Nos",2016,FALSE
"72870","CS Marítimo","Alhassane Keita",24,"Centre-Forward","SKN St. Pölten","in",0,"Liga Nos",2016,FALSE
"72871","CS Marítimo","Amir Abedzadeh",23,"Goalkeeper","Barreirense","in",0,"Liga Nos",2016,FALSE
"72872","CS Marítimo","Zainadine Júnior",28,"Centre-Back","TJ Teda","in",0,"Liga Nos",2016,TRUE
"72873","CS Marítimo","Luís Martins",24,"Left-Back","Granada CF","in",0,"Liga Nos",2016,TRUE
"72874","CS Marítimo","Carlos Daniel",22,"Left Winger","Marítimo B","in",0,"Liga Nos",2016,FALSE
"72875","CS Marítimo","Wellington",26,"Goalkeeper","NorthEast Utd.","in",0,"Liga Nos",2016,TRUE
"72880","Boavista FC","Aidi Fulangxisi",26,"Left-Back","DL Yifang","in",0,"Liga Nos",2016,FALSE
"72881","Boavista FC","Vagner",30,"Goalkeeper","Mouscron","in",0,"Liga Nos",2016,TRUE
"72882","Boavista FC","Iván Bulos",23,"Centre-Forward","O'Higgins","in",0,"Liga Nos",2016,TRUE
"72883","Boavista FC","Douglas Abner",21,"Centre-Forward","Académico Viseu","in",0,"Liga Nos",2016,TRUE
"72884","Boavista FC","Diogo Gouveia",21,"Defensive Midfield","Cesarense","in",0,"Liga Nos",2016,TRUE
"72893","Vitória Setúbal FC","João Carvalho",19,"Attacking Midfield","Benfica B","in",0,"Liga Nos",2016,TRUE
"72894","Vitória Setúbal FC","Luís Felipe",25,"Right-Back","Benfica","in",0,"Liga Nos",2016,FALSE
