"","club_name","player_name","age","position","club_involved_name","transfer_movement","fee_cleaned","league_name","year","transfer_loan"
"20315","FC Porto","Cristian Tello",24,"Left Winger","FC Barcelona","out",0,"Liga Nos",2015,TRUE
"20316","FC Porto","Aly Cissokho",28,"Left-Back","Aston Villa","out",0,"Liga Nos",2015,TRUE
"20324","Sporting CP","Fredy Montero",28,"Centre-Forward","TJ Teda","out",4.5,"Liga Nos",2015,FALSE
"20325","Sporting CP","Zakaria Labyad",22,"Attacking Midfield","Fulham","out",0.207,"Liga Nos",2015,TRUE
"20326","Sporting CP","Junya Tanaka",28,"Centre-Forward","Kashiwa Reysol","out",0.153,"Liga Nos",2015,TRUE
"20327","Sporting CP","Jonathan Silva",21,"Left-Back","Boca Juniors","out",0.09,"Liga Nos",2015,TRUE
"20328","Sporting CP","Marcelo Boeck",31,"Goalkeeper","Chapecoense","out",0,"Liga Nos",2015,FALSE
"20329","Sporting CP","Oriol Rosell",23,"Defensive Midfield","Vit. Guimarães","out",0,"Liga Nos",2015,TRUE
"20335","SC Braga","Cristiano Figueiredo",25,"Goalkeeper","Panetolikos","out",0,"Liga Nos",2015,FALSE
"20336","SC Braga","Joan Román",22,"Left Winger","Nacional","out",0,"Liga Nos",2015,TRUE
"20337","SC Braga","Rodrigo Pinho",24,"Centre-Forward","Nacional","out",0,"Liga Nos",2015,TRUE
"20338","SC Braga","Rodrigo Battaglia",24,"Central Midfield","CA Rosario","out",0,"Liga Nos",2015,TRUE
"20339","SC Braga","Érick Moreno",24,"Centre-Forward","Tondela","out",0,"Liga Nos",2015,TRUE
"20340","SC Braga","Stanislav Kritsyuk",25,"Goalkeeper","Krasnodar","out",0,"Liga Nos",2015,TRUE
"20341","SC Braga","William Pottker",22,"Right Winger","Figueirense FC","out",0,"Liga Nos",2015,TRUE
"20349","Vitória Guimarães SC","Ricardo Gomes",24,"Centre-Forward","Nacional","out",0,"Liga Nos",2015,TRUE
"20350","Vitória Guimarães SC","Tomané",23,"Centre-Forward","MSV Duisburg","out",0,"Liga Nos",2015,TRUE
"20351","Vitória Guimarães SC","Inters Gui",23,"Attacking Midfield","Coimbra","out",0,"Liga Nos",2015,TRUE
"20352","Vitória Guimarães SC","Nassim Zitouni",21,"Attacking Midfield","FC Porto B","out",0,"Liga Nos",2015,TRUE
"20361","Belenenses SAD","Diogo Ribeiro",24,"Centre-Forward","Covilhã","out",0,"Liga Nos",2015,TRUE
"20362","Belenenses SAD","João Vilela",30,"Central Midfield","Leiria","out",0,"Liga Nos",2015,FALSE
"20363","Belenenses SAD","Traquina",27,"Right Winger","Covilhã","out",0,"Liga Nos",2015,TRUE
"20364","Belenenses SAD","Ricardo Fernandes",21,"Goalkeeper","Anadia FC","out",0,"Liga Nos",2015,TRUE
"20365","Belenenses SAD","Palmeira",26,"Centre-Back","Casa Pia","out",0,"Liga Nos",2015,TRUE
"20366","Belenenses SAD","Rafael Floro",21,"Left-Back","Casa Pia","out",0,"Liga Nos",2015,TRUE
"20367","Belenenses SAD","Betinho",22,"Centre-Forward","Sporting B","out",0,"Liga Nos",2015,TRUE
"20368","Belenenses SAD","Matt Jones",29,"Goalkeeper","Philadelphia","out",0,"Liga Nos",2015,TRUE
"20369","Belenenses SAD","Rafael Floro",22,"Left-Back","Almancilense","out",0,"Liga Nos",2015,TRUE
"20370","Belenenses SAD","Kuca",26,"Left Winger","Karabükspor","out",0,"Liga Nos",2015,TRUE
"20371","Belenenses SAD","Luís Leal",28,"Right Winger","APOEL Nicosia","out",0,"Liga Nos",2015,TRUE
"20377","CD Nacional","Wanderson",23,"Centre-Forward","Penapolense-SP","out",0,"Liga Nos",2015,FALSE
"20378","CD Nacional","João Camacho",21,"Right Midfield","SD Compostela","out",0,"Liga Nos",2015,TRUE
"20379","CD Nacional","Edgar Abreu",21,"Central Midfield","Leiria","out",0,"Liga Nos",2015,TRUE
"20380","CD Nacional","Zezinho",23,"Attacking Midfield","Atlético-PR","out",0,"Liga Nos",2015,TRUE
"20381","CD Nacional","Kéven Sousa",26,"Goalkeeper","Without Club","out",0,"Liga Nos",2015,FALSE
"20382","CD Nacional","Gustavo",21,"Centre-Forward","Criciúma EC","out",0,"Liga Nos",2015,TRUE
"20383","CD Nacional","Geraldo",23,"Defensive Midfield","Muçulmana","out",0,"Liga Nos",2015,TRUE
"20384","CD Nacional","Sebastián Ayala",20,"Defensive Midfield","CD La Equidad","out",0,"Liga Nos",2015,TRUE
"20388","FC Paços de Ferreira","Marafona",28,"Goalkeeper","Braga","out",0.36,"Liga Nos",2015,FALSE
"20389","FC Paços de Ferreira","Rúben Ribeiro",28,"Left Winger","Boavista","out",0,"Liga Nos",2015,FALSE
"20390","FC Paços de Ferreira","Diogo Rosado",25,"Left Winger","Ermis Aradippou","out",0,"Liga Nos",2015,FALSE
"20391","FC Paços de Ferreira","Lorran",23,"Central Midfield","Brasília-DF","out",0,"Liga Nos",2015,FALSE
"20392","FC Paços de Ferreira","João Silva",25,"Centre-Forward","Avellino","out",0,"Liga Nos",2015,FALSE
"20393","FC Paços de Ferreira","Sodiq Fatai",19,"Right Winger","Gil Vicente","out",0,"Liga Nos",2015,TRUE
"20394","FC Paços de Ferreira","Bruno Sousa",19,"Right-Back","Oliveirense","out",0,"Liga Nos",2015,TRUE
"20399","CS Marítimo","Moussa Marega",24,"Second Striker","FC Porto","out",3.42,"Liga Nos",2015,FALSE
"20400","CS Marítimo","José Sá",23,"Goalkeeper","FC Porto B","out",1.08,"Liga Nos",2015,FALSE
"20401","CS Marítimo","Raúl Silva",26,"Centre-Back","Ceará SC","out",0,"Liga Nos",2015,TRUE
"20402","CS Marítimo","Lynneeker",21,"Right Winger","Cruzeiro","out",0,"Liga Nos",2015,TRUE
"20405","Rio Ave FC","Marvin Zeegelaar",25,"Left-Back","Sporting CP","out",0.27,"Liga Nos",2015,FALSE
"20406","Rio Ave FC","José Postiga",19,"Centre-Forward","Varzim","out",0,"Liga Nos",2015,TRUE
"20407","Rio Ave FC","Sunday Abalo",20,"Defensive Midfield","Leixões","out",0,"Liga Nos",2015,TRUE
"20408","Rio Ave FC","Rafael Miranda",19,"Right Winger","FC Pedras Rubras","out",0,"Liga Nos",2015,TRUE
"20409","Rio Ave FC","Kizito",22,"Centre-Forward","Feirense","out",0,"Liga Nos",2015,TRUE
"20410","Rio Ave FC","Zé Pedro",23,"Centre-Forward","Académico Viseu","out",0,"Liga Nos",2015,TRUE
"20414","Moreirense FC","Luís Carlos",28,"Left Winger","Zaglebie Lubin","out",0,"Liga Nos",2015,FALSE
"20415","Moreirense FC","Milan Marcic",19,"Defensive Midfield","Borac Cacak","out",0,"Liga Nos",2015,FALSE
"20416","Moreirense FC","João Vieira",24,"Centre-Forward","Feirense","out",0,"Liga Nos",2015,TRUE
"20417","Moreirense FC","Rodrigo Battaglia",24,"Central Midfield","Braga","out",0,"Liga Nos",2015,TRUE
"20425","Estoril Praia","Fernandinho",22,"Right Winger","CQ Lifan","out",1.13,"Liga Nos",2015,FALSE
"20426","Estoril Praia","Billal Sebaihi",23,"Central Midfield","Tondela","out",0,"Liga Nos",2015,TRUE
"20427","Estoril Praia","Alex Kakuba",24,"Left-Back","Feirense","out",0,"Liga Nos",2015,TRUE
"20428","Estoril Praia","Bruno César",27,"Attacking Midfield","Sporting CP","out",0,"Liga Nos",2015,FALSE
"20429","Estoril Praia","Luiz Phellype",22,"Centre-Forward","C.R.D. Libolo","out",0,"Liga Nos",2015,TRUE
"20430","Estoril Praia","Gladestony",22,"Central Midfield","FC Cartagena","out",0,"Liga Nos",2015,TRUE
"20431","Estoril Praia","Felipe Augusto",24,"Right Winger","Tupi FC","out",0,"Liga Nos",2015,TRUE
"20439","Boavista FC","Samuel Inkoom",26,"Right-Back","Antalyaspor","out",0,"Liga Nos",2015,FALSE
"20440","Boavista FC","Rivaldinho",20,"Centre-Forward","Piracicaba","out",0,"Liga Nos",2015,FALSE
"20441","Boavista FC","Fábio Ervões",28,"Centre-Back","Vizela","out",0,"Liga Nos",2015,TRUE
"20442","Boavista FC","Miguel Pereira",20,"Right-Back","Felgueiras","out",0,"Liga Nos",2015,TRUE
"20443","Boavista FC","Julián Montenegro",26,"Left Midfield","Lynx FC","out",0,"Liga Nos",2015,FALSE
"20444","Boavista FC","Leozinho",27,"Attacking Midfield","Without Club","out",0,"Liga Nos",2015,FALSE
"20445","Boavista FC","Diego Lima",27,"Attacking Midfield","Without Club","out",0,"Liga Nos",2015,FALSE
"20446","Boavista FC","Christian Pouga",29,"Centre-Forward","Without Club","out",0,"Liga Nos",2015,FALSE
"20450","Académica Coimbra","Carlos Olascuaga",23,"Left Winger","Juan Aurich","out",0,"Liga Nos",2015,FALSE
"20455","Vitória Setúbal FC","Hyun-jun Suk",24,"Centre-Forward","FC Porto","out",1.35,"Liga Nos",2015,FALSE
"20456","Vitória Setúbal FC","Marcos Vinícius",24,"Centre-Back","Santo André","out",0,"Liga Nos",2015,FALSE
"20457","Vitória Setúbal FC","Marlon",21,"Defensive Midfield","Real SC","out",0,"Liga Nos",2015,TRUE
"20458","Vitória Setúbal FC","Rúben Semedo",21,"Centre-Back","Sporting CP","out",0,"Liga Nos",2015,TRUE
"20459","Vitória Setúbal FC","Ulises Dávila",24,"Second Striker","Chelsea","out",0,"Liga Nos",2015,TRUE
"20463","FC Arouca","Rodney Wallace",27,"Left Midfield","Sport Recife","out",0.18,"Liga Nos",2015,FALSE
"20464","FC Arouca","Agustín Vuletich",24,"Centre-Forward","Arsenal FC","out",0,"Liga Nos",2015,FALSE
"20465","FC Arouca","Hugo Monteiro",30,"Right Winger","Anadia FC","out",0,"Liga Nos",2015,TRUE
"20466","FC Arouca","Karl",22,"Central Midfield","Tondela","out",0,"Liga Nos",2015,TRUE
"20467","FC Arouca","Lucas Colitto",21,"Left Winger","Defensores","out",0,"Liga Nos",2015,TRUE
"20468","FC Arouca","Borja López",21,"Centre-Back","Monaco","out",0,"Liga Nos",2015,TRUE
"20469","FC Arouca","Caio Rangel",20,"Right Winger","Cagliari Calcio","out",0,"Liga Nos",2015,TRUE
"20470","FC Arouca","Leandro Ribeiro",21,"Left Winger","Inter B","out",0,"Liga Nos",2015,TRUE
"20477","CD Tondela","Luís Machado",23,"Left Winger","Feirense","out",0,"Liga Nos",2015,FALSE
"20478","CD Tondela","Ruben Saldanha",27,"Attacking Midfield","Santa Clara","out",0,"Liga Nos",2015,FALSE
"20479","CD Tondela","Edu Machado",25,"Right-Back","Chaves","out",0,"Liga Nos",2015,FALSE
"20480","CD Tondela","Salva Chamorro",25,"Centre-Forward","FC Barcelona B","out",0,"Liga Nos",2015,FALSE
"20481","CD Tondela","Matt Jones",29,"Goalkeeper","Belenenses SAD","out",0,"Liga Nos",2015,TRUE
"20482","CD Tondela","Raphael Guzzo",21,"Central Midfield","Benfica B","out",0,"Liga Nos",2015,TRUE
"20488","CF União Madeira","Kheireddine Zarabi",31,"Centre-Back","Nîmes Olympique","out",0,"Liga Nos",2015,FALSE
"20489","CF União Madeira","Diogo Firmino",19,"Left Winger","Praiense","out",0,"Liga Nos",2015,TRUE
"20490","CF União Madeira","Filipe Chaby",21,"Attacking Midfield","Sporting B","out",0,"Liga Nos",2015,TRUE
"20491","CF União Madeira","Renny Vega",36,"Goalkeeper","Without Club","out",0,"Liga Nos",2015,FALSE
"20492","CF União Madeira","Erick Iragua",19,"Attacking Midfield","Without Club","out",0,"Liga Nos",2015,FALSE
"20493","CF União Madeira","Gonzalo Bueno",22,"Left Winger","Kuban Krasnodar","out",0,"Liga Nos",2015,TRUE
"20503","Bayern Munich","Xherdan Shaqiri",23,"Right Winger","Inter","out",13.5,"1 Bundesliga",2015,FALSE
"20504","Bayern Munich","Bastian Schweinsteiger",30,"Central Midfield","Man Utd","out",8.1,"1 Bundesliga",2015,FALSE
"20505","Bayern Munich","Dante",31,"Centre-Back","VfL Wolfsburg","out",4.05,"1 Bundesliga",2015,FALSE
"20506","Bayern Munich","Pepe Reina",32,"Goalkeeper","SSC Napoli","out",1.8,"1 Bundesliga",2015,FALSE
"20507","Bayern Munich","Pierre-Emile Höjbjerg",20,"Central Midfield","FC Schalke 04","out",0.9,"1 Bundesliga",2015,TRUE
"20508","Bayern Munich","Mitchell Weiser",21,"Right-Back","Hertha BSC","out",0,"1 Bundesliga",2015,FALSE
"20509","Bayern Munich","Claudio Pizarro",36,"Centre-Forward","Without Club","out",0,"1 Bundesliga",2015,FALSE
"20521","VfL Wolfsburg","Kevin De Bruyne",24,"Attacking Midfield","Man City","out",68.4,"1 Bundesliga",2015,FALSE
"20522","VfL Wolfsburg","Ivan Perisic",26,"Left Winger","Inter","out",17.1,"1 Bundesliga",2015,FALSE
"20523","VfL Wolfsburg","Aaron Hunt",28,"Attacking Midfield","Hamburger SV","out",2.7,"1 Bundesliga",2015,FALSE
"20524","VfL Wolfsburg","Xizhe Zhang",24,"Attacking Midfield","BJ Guoan","out",1.8,"1 Bundesliga",2015,FALSE
"20525","VfL Wolfsburg","Stefan Kutschke",26,"Centre-Forward","1.FC Nuremberg","out",0.225,"1 Bundesliga",2015,FALSE
"20526","VfL Wolfsburg","Patrick Drewes",22,"Goalkeeper","FC Wil 1900","out",0.045,"1 Bundesliga",2015,TRUE
"20527","VfL Wolfsburg","Nicklas Bendtner",28,"Centre-Forward","Without Club","out",0,"1 Bundesliga",2015,FALSE
"20528","VfL Wolfsburg","Patrick Ochs",31,"Right-Back","Without Club","out",0,"1 Bundesliga",2015,FALSE
"20538","Borussia Mönchengladbach","Max Kruse",27,"Second Striker","VfL Wolfsburg","out",10.8,"1 Bundesliga",2015,FALSE
"20539","Borussia Mönchengladbach","Amin Younes",21,"Left Winger","Ajax","out",2.25,"1 Bundesliga",2015,FALSE
"20540","Borussia Mönchengladbach","Filip Daems",36,"Left-Back","KVC Westerlo","out",0,"1 Bundesliga",2015,FALSE
"20541","Borussia Mönchengladbach","Nico Brandenburger",20,"Defensive Midfield","FC Luzern","out",0,"1 Bundesliga",2015,TRUE
"20542","Borussia Mönchengladbach","Janis Blaswich",24,"Goalkeeper","Dynamo Dresden","out",0,"1 Bundesliga",2015,TRUE
"20543","Borussia Mönchengladbach","Peniel Mlapa",24,"Centre-Forward","VfL Bochum","out",0,"1 Bundesliga",2015,FALSE
"20544","Borussia Mönchengladbach","Thorben Marx",34,"Defensive Midfield","Retired","out",0,"1 Bundesliga",2015,FALSE
"20545","Borussia Mönchengladbach","Christoph Kramer",24,"Defensive Midfield","Bay. Leverkusen","out",0,"1 Bundesliga",2015,TRUE
"20546","Borussia Mönchengladbach","Thorgan Hazard",22,"Left Winger","Chelsea","out",0,"1 Bundesliga",2015,TRUE
"20569","Bayer 04 Leverkusen","Heung-min Son",23,"Left Winger","Spurs","out",27,"1 Bundesliga",2015,FALSE
"20570","Bayer 04 Leverkusen","Gonzalo Castro",28,"Central Midfield","Bor. Dortmund","out",9.9,"1 Bundesliga",2015,FALSE
"20571","Bayer 04 Leverkusen","Josip Drmic",22,"Centre-Forward","Bor. M'gladbach","out",9,"1 Bundesliga",2015,FALSE
"20572","Bayer 04 Leverkusen","Philipp Wollscheid",26,"Centre-Back","Stoke City","out",3.42,"1 Bundesliga",2015,FALSE
"20573","Bayer 04 Leverkusen","Arkadiusz Milik",21,"Centre-Forward","Ajax","out",2.52,"1 Bundesliga",2015,FALSE
"20574","Bayer 04 Leverkusen","Konstantinos Stafylidis",21,"Left-Back","FC Augsburg","out",2.25,"1 Bundesliga",2015,FALSE
"20575","Bayer 04 Leverkusen","Dominik Kohr",21,"Central Midfield","FC Augsburg","out",1.26,"1 Bundesliga",2015,FALSE
"20576","Bayer 04 Leverkusen","Robbie Kruse",26,"Left Winger","VfB Stuttgart","out",0.675,"1 Bundesliga",2015,TRUE
"20577","Bayer 04 Leverkusen","Stefan Reinartz",26,"Defensive Midfield","E. Frankfurt","out",0,"1 Bundesliga",2015,FALSE
"20578","Bayer 04 Leverkusen","Dennis Engelman",20,"Right-Back","SC Fortuna Köln","out",0,"1 Bundesliga",2015,FALSE
"20579","Bayer 04 Leverkusen","Niklas Lomb",21,"Goalkeeper","Preußen Münster","out",0,"1 Bundesliga",2015,TRUE
"20580","Bayer 04 Leverkusen","Maximilian Wagener",20,"Central Midfield","FSV Mainz 05 II","out",0,"1 Bundesliga",2015,TRUE
"20581","Bayer 04 Leverkusen","Marc Brasnic",18,"Centre-Forward","SC Paderborn","out",0,"1 Bundesliga",2015,TRUE
"20582","Bayer 04 Leverkusen","Paterson Chato",18,"Defensive Midfield","SC Wiedenbrück","out",0,"1 Bundesliga",2015,TRUE
"20583","Bayer 04 Leverkusen","Simon Rolfes",33,"Defensive Midfield","Retired","out",0,"1 Bundesliga",2015,FALSE
"20584","Bayer 04 Leverkusen","Kyriakos Papadopoulos",23,"Centre-Back","FC Schalke 04","out",0,"1 Bundesliga",2015,TRUE
"20594","FC Augsburg","Abdul Rahman Baba",21,"Left-Back","Chelsea","out",18,"1 Bundesliga",2015,FALSE
"20595","FC Augsburg","Mathias Fetsch",26,"Centre-Forward","Dynamo Dresden","out",0.135,"1 Bundesliga",2015,FALSE
"20596","FC Augsburg","Ronny Philp",26,"Right-Back","1.FC Heidenheim","out",0.135,"1 Bundesliga",2015,FALSE
"20597","FC Augsburg","Nikola Djurdjic",29,"Centre-Forward","Malmö FF","out",0.09,"1 Bundesliga",2015,TRUE
"20598","FC Augsburg","Dominik Reinhardt",30,"Right-Back","Career break","out",0,"1 Bundesliga",2015,FALSE
"20599","FC Augsburg","Dominik Kohr",21,"Central Midfield","Bay. Leverkusen","out",0,"1 Bundesliga",2015,TRUE
"20600","FC Augsburg","Pierre-Emile Höjbjerg",19,"Central Midfield","Bayern Munich","out",0,"1 Bundesliga",2015,TRUE
"20615","FC Schalke 04","Julian Draxler",21,"Attacking Midfield","VfL Wolfsburg","out",38.7,"1 Bundesliga",2015,FALSE
